STATION,DATE,EMXP,PRCP,TAVG,TMAX,TMIN,WDFG,WSFG
USW00023234,1960-09,0.0,0.0,62.5,72.4,52.5,293.0,33.3
USW00023234,1960-10,0.12,0.28,60.6,69.9,51.2,338.0,42.5
USW00023234,1960-11,1.38,4.15,53.8,60.8,46.7,203.0,49.4
USW00023234,1960-12,0.69,1.16,48.8,55.5,42.0,180.0,65.5
USW00023234,1961-01,1.32,2.63,47.6,53.9,41.4,360.0,75.8
USW00023234,1961-02,0.79,1.19,53.2,60.3,46.0,180.0,43.6
USW00023234,1961-03,1.23,3.39,53.2,60.5,46.0,180.0,41.4
USW00023234,1961-04,0.83,1.25,57.1,66.9,47.3,180.0,44.7
USW00023234,1961-05,0.3,0.6,57.0,64.1,49.9,293.0,46.1
USW00023234,1961-06,0.1,0.1,63.2,72.8,53.5,270.0,42.5
USW00023234,1961-07,0.0,0.0,64.0,74.8,53.1,270.0,41.4
USW00023234,1961-08,0.04,0.05,64.4,73.0,55.8,270.0,43.6
USW00023234,1961-09,0.41,0.41,64.2,75.3,53.0,293.0,44.7
USW00023234,1961-10,0.03,0.03,60.7,70.6,50.9,360.0,42.5
USW00023234,1961-11,1.36,4.37,53.2,62.0,44.4,293.0,39.1
USW00023234,1961-12,0.93,1.82,47.2,53.3,41.1,180.0,34.4
USW00023234,1962-01,1.07,1.7,47.3,56.4,38.2,203.0,50.6
USW00023234,1962-02,2.03,8.49,50.1,55.8,44.3,203.0,63.3
USW00023234,1962-03,0.99,2.98,50.5,57.2,43.8,270.0,50.6
USW00023234,1962-04,0.22,0.34,56.0,65.0,47.0,293.0,47.2
USW00023234,1962-05,0.0,0.0,56.7,64.7,48.7,270.0,47.2
USW00023234,1962-06,0.0,0.0,59.8,69.5,50.0,293.0,51.7
USW00023234,1962-07,0.0,0.0,60.1,69.1,51.2,270.0,38.0
USW00023234,1962-08,0.02,0.03,63.5,73.2,53.9,293.0,40.3
USW00023234,1962-09,0.09,0.09,61.0,69.4,52.5,270.0,38.0
USW00023234,1962-10,2.62,7.3,59.6,67.2,52.0,180.0,63.3
USW00023234,1962-11,0.25,0.36,55.7,63.8,47.6,293.0,38.0
USW00023234,1962-12,1.36,2.96,49.6,55.7,43.5,180.0,33.3
USW00023234,1963-01,1.99,4.47,45.6,53.5,37.6,158.0,73.6
USW00023234,1963-02,0.85,2.04,55.9,62.8,48.9,270.0,40.3
USW00023234,1963-03,1.59,3.94,51.8,59.7,44.0,158.0,57.5
USW00023234,1963-04,0.91,3.71,53.0,59.4,46.5,158.0,43.6
USW00023234,1963-05,0.3,0.5,56.8,63.6,50.1,270.0,40.3
USW00023234,1963-06,0.0,0.0,58.6,67.5,49.7,270.0,40.3
USW00023234,1963-07,0.0,0.0,62.2,70.9,53.5,248.0,39.1
USW00023234,1963-08,0.0,0.0,63.5,73.0,53.9,270.0,39.1
USW00023234,1963-09,0.07,0.07,66.3,76.2,56.4,293.0,35.6
USW00023234,1963-10,0.52,1.34,62.2,70.4,54.0,270.0,35.6
USW00023234,1963-11,0.8,3.29,54.4,61.9,46.9,180.0,60.8
USW00023234,1963-12,0.24,0.55,46.2,53.3,39.2,68.0,91.9
USW00023234,1964-01,2.49,4.39,48.1,56.3,40.0,180.0,65.5
USW00023234,1964-02,0.23,0.27,50.8,61.6,40.0,270.0,54.1
USW00023234,1964-03,0.54,1.96,51.8,60.6,43.1,270.0,46.1
USW00023234,1964-04,0.01,0.01,54.2,63.4,44.9,270.0,51.7
USW00023234,1964-05,0.08,0.32,55.8,63.7,47.9,180.0,52.8
USW00023234,1964-06,0.6,0.6,61.2,69.7,52.8,315.0,50.6
USW00023234,1964-07,0.0,0.0,63.0,71.6,54.4,270.0,42.5
USW00023234,1964-08,0.01,0.01,64.2,73.1,55.4,270.0,39.1
USW00023234,1964-09,0.0,0.0,63.4,73.2,53.7,270.0,36.7
USW00023234,1964-10,0.75,1.26,60.9,70.2,51.5,270.0,39.1
USW00023234,1964-11,1.1,3.31,51.6,57.9,45.3,180.0,46.1
USW00023234,1964-12,1.04,5.43,51.2,56.2,46.3,180.0,49.4
USW00023234,1965-01,0.95,4.37,48.4,54.6,42.3,180.0,58.6
USW00023234,1965-02,0.51,0.92,50.4,58.2,42.5,270.0,34.4
USW00023234,1965-03,0.64,1.77,52.3,59.3,45.2,113.0,46.1
USW00023234,1965-04,0.96,3.47,54.5,61.4,47.6,135.0,48.3
USW00023234,1965-05,0.0,0.0,55.2,64.0,46.4,270.0,49.4
USW00023234,1965-06,0.0,0.0,58.3,65.9,50.7,293.0,52.8
USW00023234,1965-07,0.0,0.0,60.3,68.3,52.3,270.0,42.5
USW00023234,1965-08,0.29,0.29,63.3,71.3,55.3,270.0,44.7
USW00023234,1965-09,0.0,0.0,61.0,70.2,51.9,360.0,35.6
USW00023234,1965-10,0.0,0.0,62.5,73.1,51.9,293.0,39.1
USW00023234,1965-11,0.83,5.4,55.2,61.7,48.6,180.0,52.8
USW00023234,1965-12,1.99,5.02,44.9,51.6,38.2,180.0,56.4
USW00023234,1966-01,1.33,2.7,47.5,55.4,39.7,180.0,47.2
USW00023234,1966-02,0.72,3.18,48.8,56.2,41.3,293.0,43.6
USW00023234,1966-03,0.37,0.6,51.6,59.2,43.9,293.0,41.4
USW00023234,1966-04,0.25,0.4,57.8,67.4,48.3,293.0,32.2
USW00023234,1966-05,0.11,0.12,57.3,65.9,48.6,270.0,39.1
USW00023234,1966-06,0.04,0.04,61.4,70.9,51.9,248.0,42.5
USW00023234,1966-07,0.03,0.03,60.5,68.4,52.6,270.0,35.6
USW00023234,1966-08,0.09,0.09,62.2,71.7,52.8,270.0,40.3
USW00023234,1966-09,0.08,0.08,64.0,73.8,54.2,293.0,46.1
USW00023234,1966-10,0.0,0.0,60.4,70.6,50.2,360.0,35.6
USW00023234,1966-11,1.03,4.79,54.7,61.9,47.5,158.0,51.7
USW00023234,1966-12,1.19,3.96,49.0,54.9,43.1,180.0,60.8
USW00023234,1967-01,4.07,10.43,49.2,56.5,41.8,203.0,56.4
USW00023234,1967-02,0.06,0.09,51.3,59.9,42.8,315.0,39.1
USW00023234,1967-03,1.14,5.05,52.4,59.5,45.2,180.0,60.8
USW00023234,1967-04,1.46,5.31,50.9,57.4,44.3,203.0,40.3
USW00023234,1967-05,0.15,0.26,58.4,67.0,49.9,270.0,47.2
USW00023234,1967-06,0.81,0.86,59.3,66.5,52.1,270.0,51.7
USW00023234,1967-07,0.0,0.0,62.7,71.9,53.5,293.0,35.6
USW00023234,1967-08,0.0,0.0,62.8,71.7,53.9,293.0,35.6
USW00023234,1967-09,0.01,0.01,66.4,75.1,57.6,270.0,42.5
USW00023234,1967-10,0.38,0.48,63.5,74.4,52.5,293.0,46.1
USW00023234,1967-11,0.5,1.29,57.7,66.3,49.2,203.0,46.1
USW00023234,1967-12,1.2,3.5,48.0,56.3,39.8,23.0,54.1
USW00023234,1968-01,1.57,5.25,46.5,54.7,38.2,180.0,51.7
USW00023234,1968-02,0.72,1.44,54.5,60.5,48.5,203.0,32.2
USW00023234,1968-03,1.12,3.03,54.5,62.8,46.2,180.0,46.1
USW00023234,1968-04,0.55,0.55,54.9,64.4,45.4,270.0,44.7
USW00023234,1968-05,0.28,0.28,56.2,64.5,48.0,270.0,50.6
USW00023234,1968-06,0.0,0.0,61.3,71.3,51.3,293.0,51.7
USW00023234,1968-07,0.0,0.0,61.8,71.1,52.6,270.0,47.2
USW00023234,1968-08,0.04,0.06,64.7,73.5,56.0,270.0,49.4
USW00023234,1968-09,0.0,0.0,64.2,73.7,54.7,270.0,50.6
USW00023234,1968-10,0.21,0.45,59.4,69.1,49.8,270.0,34.4
USW00023234,1968-11,1.04,2.47,54.4,61.4,47.3,158.0,41.4
USW00023234,1968-12,1.23,4.49,47.7,54.4,41.1,180.0,52.8
USW00023234,1969-01,1.82,8.93,47.0,52.9,41.2,180.0,68.9
USW00023234,1969-02,1.26,8.62,48.9,54.5,43.2,180.0,54.1
USW00023234,1969-03,0.75,1.34,52.1,60.7,43.5,270.0,43.6
USW00023234,1969-04,0.74,1.87,54.0,61.4,46.6,270.0,41.4
USW00023234,1969-05,0.0,0.0,59.4,67.7,51.2,293.0,57.5
USW00023234,1969-06,0.05,0.06,61.1,67.4,54.8,293.0,54.1
USW00023234,1969-07,0.0,0.0,62.3,71.7,52.9,270.0,43.6
USW00023234,1969-08,0.0,0.0,63.0,73.3,52.7,270.0,43.6
USW00023234,1969-09,0.02,0.02,63.9,72.9,54.8,270.0,39.1
USW00023234,1969-10,1.42,1.96,61.2,70.2,52.2,270.0,48.3
USW00023234,1969-11,0.61,0.69,56.0,65.7,46.4,180.0,38.0
USW00023234,1969-12,1.08,4.59,53.7,60.0,47.4,180.0,52.8
USW00023234,1970-01,2.09,8.34,52.4,57.9,46.9,180.0,59.7
USW00023234,1970-02,0.71,2.18,54.8,63.0,46.6,180.0,47.2
USW00023234,1970-03,1.01,1.22,56.2,64.7,47.8,270.0,42.5
USW00023234,1970-04,0.12,0.22,53.7,61.8,45.6,270.0,49.4
USW00023234,1970-05,0.01,0.01,60.5,70.2,50.7,270.0,46.1
USW00023234,1970-06,0.35,0.36,60.5,67.8,53.1,270.0,48.3
USW00023234,1970-07,0.0,0.0,62.9,72.0,53.7,270.0,34.4
USW00023234,1970-08,0.0,0.0,61.6,70.0,53.2,270.0,48.3
USW00023234,1970-09,0.0,0.0,65.4,77.5,53.3,270.0,44.7
USW00023234,1970-10,0.4,0.75,58.4,66.9,50.0,90.0,33.3
USW00023234,1970-11,1.76,6.41,55.9,62.8,49.0,135.0,46.1
USW00023234,1970-12,0.91,6.21,48.7,54.3,43.1,180.0,47.2
USW00023234,1971-01,0.58,1.27,48.3,55.1,41.4,360.0,46.1
USW00023234,1971-02,0.09,0.26,50.0,57.4,42.5,270.0,43.6
USW00023234,1971-03,1.46,2.68,52.1,59.8,44.4,270.0,55.3
USW00023234,1971-04,0.26,0.76,52.9,60.7,45.2,270.0,39.1
USW00023234,1971-05,0.08,0.25,56.4,63.6,49.1,270.0,49.4
USW00023234,1971-06,0.0,0.0,60.1,68.2,51.9,270.0,39.1
USW00023234,1971-07,0.0,0.0,60.7,68.6,52.7,270.0,38.0
USW00023234,1971-08,0.0,0.0,65.2,74.2,56.1,270.0,33.3
USW00023234,1971-09,0.11,0.11,66.1,76.5,55.8,270.0,36.7
USW00023234,1971-10,0.02,0.03,57.0,66.6,47.3,270.0,40.3
USW00023234,1971-11,0.43,0.99,53.1,61.9,44.4,180.0,43.6
USW00023234,1971-12,0.74,3.44,46.1,52.9,39.3,180.0,55.3
USW00023234,1972-01,0.56,1.09,45.6,53.0,38.2,225.0,32.2
USW00023234,1972-02,0.43,1.35,52.0,58.7,45.3,180.0,35.6
USW00023234,1972-03,0.16,0.19,55.3,63.3,47.3,270.0,33.3
USW00023234,1972-04,0.52,1.2,55.3,64.1,46.6,270.0,42.5
USW00023234,1972-05,0.0,0.0,57.6,66.5,48.7,270.0,38.0
USW00023234,1972-06,0.06,0.06,60.8,70.1,51.6,270.0,34.4
USW00023234,1972-07,0.0,0.0,64.3,72.4,56.2,270.0,35.6
USW00023234,1972-08,0.0,0.0,63.9,72.0,55.8,270.0,39.1
USW00023234,1972-09,0.27,0.3,62.5,71.4,53.7,270.0,33.3
USW00023234,1972-10,2.1,5.24,60.9,67.8,54.0,180.0,38.0
USW00023234,1972-11,1.6,5.15,53.2,59.6,46.7,180.0,35.6
USW00023234,1972-12,0.69,2.41,44.9,51.6,38.2,225.0,35.6
USW00023234,1973-01,1.84,8.32,47.9,54.6,41.3,180.0,48.3
USW00023234,1973-02,1.32,6.82,52.9,59.7,46.0,180.0,38.0
USW00023234,1973-03,0.87,2.93,51.3,58.3,44.4,270.0,47.2
USW00023234,1973-04,0.11,0.11,56.7,65.9,47.5,270.0,49.4
USW00023234,1973-05,0.05,0.07,58.7,67.1,50.2,270.0,43.6
USW00023234,1973-06,0.0,0.0,63.5,74.0,52.9,270.0,40.3
USW00023234,1973-07,0.0,0.0,62.0,70.8,53.3,270.0,39.1
USW00023234,1973-08,0.0,0.0,60.7,68.8,52.5,270.0,36.7
USW00023234,1973-09,0.03,0.04,63.5,72.0,54.9,270.0,31.1
USW00023234,1973-10,0.91,1.6,60.7,70.0,51.3,180.0,46.1
USW00023234,1973-11,2.39,7.94,53.9,59.4,48.4,180.0,46.1
USW00023234,1973-12,1.41,3.55,50.0,55.8,44.1,225.0,46.1
USW00023234,1974-01,1.33,3.21,48.6,55.1,42.0,180.0,40.3
USW00023234,1974-02,0.63,1.7,49.6,57.9,41.3,180.0,54.1
USW00023234,1974-03,1.06,4.22,53.3,60.0,46.7,180.0,42.5
USW00023234,1974-04,1.22,2.33,54.7,63.1,46.3,315.0,41.4
USW00023234,1974-05,0.0,0.0,56.1,64.1,48.1,270.0,48.3
USW00023234,1974-06,0.14,0.14,60.3,68.8,51.9,270.0,43.6
USW00023234,1974-07,0.23,0.23,63.0,71.1,54.9,270.0,42.5
USW00023234,1974-08,0.0,0.0,63.7,72.3,55.1,270.0,48.3
USW00023234,1974-09,0.0,0.0,62.4,71.2,53.7,315.0,34.4
USW00023234,1974-10,0.33,0.93,62.0,72.0,51.9,270.0,44.7
USW00023234,1974-11,0.26,0.5,53.8,62.0,45.5,225.0,43.6
USW00023234,1974-12,1.27,2.36,48.6,55.4,41.8,180.0,42.5
USW00023234,1975-01,1.76,2.6,47.4,55.9,38.8,225.0,49.4
USW00023234,1975-02,0.62,3.94,50.8,57.6,44.1,225.0,51.7
USW00023234,1975-03,1.86,5.91,51.3,58.2,44.5,225.0,49.4
USW00023234,1975-04,0.81,1.65,50.6,57.6,43.5,225.0,38.0
USW00023234,1975-05,0.02,0.02,58.4,68.4,48.3,315.0,51.7
USW00023234,1975-06,0.04,0.04,59.8,68.5,51.1,360.0,50.6
USW00023234,1975-07,0.13,0.13,61.8,70.4,53.2,270.0,35.6
USW00023234,1975-08,0.21,0.21,63.0,72.4,53.6,315.0,34.4
USW00023234,1975-09,0.0,0.0,61.4,69.9,52.9,315.0,27.5
USW00023234,1975-10,0.89,2.28,58.8,67.4,50.2,180.0,43.6
USW00023234,1975-11,0.12,0.26,52.2,60.8,43.5,315.0,38.0
USW00023234,1975-12,0.14,0.21,49.3,57.3,41.3,315.0,34.4
USW00023234,1976-01,0.37,0.37,48.5,58.9,38.1,315.0,26.4
USW00023234,1976-02,1.34,2.13,50.5,58.3,42.6,180.0,40.3
USW00023234,1976-03,0.93,1.22,51.0,59.1,42.9,315.0,43.6
USW00023234,1976-04,0.41,0.92,53.2,61.7,44.8,315.0,55.3
USW00023234,1976-05,0.0,0.0,58.3,67.6,48.9,270.0,42.5
USW00023234,1976-06,0.01,0.01,63.1,73.6,52.7,270.0,44.7
USW00023234,1976-07,0.0,0.0,62.5,70.4,54.6,270.0,40.3
USW00023234,1976-08,0.35,0.67,64.3,71.8,56.8,270.0,35.6
USW00023234,1976-09,0.17,0.3,63.2,70.6,55.9,270.0,30.0
USW00023234,1976-10,0.34,0.34,61.3,70.6,52.0,270.0,30.0
USW00023234,1976-11,0.83,1.37,57.0,65.2,48.7,45.0,28.9
USW00023234,1976-12,2.19,2.7,48.8,58.9,38.7,180.0,24.2
USW00023234,1977-01,1.67,2.22,47.0,53.9,40.1,225.0,51.7
USW00023234,1977-02,0.47,1.04,53.2,61.4,45.0,270.0,38.0
USW00023234,1977-03,1.2,2.01,50.8,58.6,43.1,270.0,47.2
USW00023234,1977-04,0.0,0.0,55.5,64.3,46.6,270.0,51.7
USW00023234,1977-05,0.17,0.41,55.8,62.5,49.0,270.0,48.3
USW00023234,1977-06,0.0,0.0,60.3,68.2,52.5,270.0,40.3
USW00023234,1977-07,0.35,0.35,62.4,71.6,53.2,270.0,41.4
USW00023234,1977-08,0.0,0.0,64.0,71.3,56.7,270.0,33.3
USW00023234,1977-09,0.46,0.47,63.5,71.6,55.4,360.0,32.2
USW00023234,1977-10,0.1,0.15,60.5,68.6,52.3,270.0,35.6
USW00023234,1977-11,1.81,2.2,55.3,63.8,46.8,180.0,50.6
USW00023234,1977-12,0.8,3.69,52.3,58.1,46.5,180.0,44.7
USW00023234,1978-01,1.34,8.89,52.4,58.3,46.6,180.0,50.6
USW00023234,1978-02,1.24,4.92,52.8,58.7,46.7,225.0,47.2
USW00023234,1978-03,1.99,4.9,57.0,63.1,50.9,180.0,40.3
USW00023234,1978-04,1.02,4.5,54.9,62.1,47.7,270.0,43.6
USW00023234,1978-05,0.02,0.02,60.3,70.5,50.2,270.0,44.7
USW00023234,1978-06,0.0,0.0,60.3,68.3,52.4,270.0,46.1
USW00023234,1978-07,0.0,0.0,61.4,69.8,53.0,270.0,39.1
USW00023234,1978-08,0.0,0.0,63.2,72.1,54.3,270.0,35.6
USW00023234,1978-09,0.26,0.26,65.7,76.1,55.3,270.0,40.3
USW00023234,1978-10,0.0,0.0,61.1,70.9,51.4,270.0,32.2
USW00023234,1978-11,0.54,1.67,52.4,60.7,44.2,270.0,32.2
USW00023234,1978-12,0.23,0.64,46.0,54.0,38.0,360.0,36.7
USW00023234,1979-01,2.21,6.62,47.4,54.1,40.8,180.0,48.3
USW00023234,1979-02,2.21,5.87,50.3,57.9,42.6,270.0,38.0
USW00023234,1979-03,1.02,2.74,54.4,61.5,47.4,180.0,46.1
USW00023234,1979-04,0.31,0.7,55.5,62.7,48.2,270.0,46.1
USW00023234,1979-05,0.07,0.13,60.4,69.6,51.2,270.0,41.4
USW00023234,1979-06,0.0,0.0,61.0,70.5,51.4,270.0,40.3
USW00023234,1979-07,0.09,0.09,63.8,73.1,54.5,270.0,34.4
USW00023234,1979-08,0.0,0.0,63.6,71.5,55.8,270.0,46.1
USW00023234,1979-09,0.0,0.0,67.3,77.7,56.8,315.0,34.4
USW00023234,1979-10,1.5,2.2,62.5,70.2,54.9,180.0,38.0
USW00023234,1979-11,0.69,1.94,54.0,62.1,46.0,225.0,30.0
USW00023234,1979-12,1.9,4.31,50.8,59.1,42.6,180.0,50.6
USW00023234,1980-01,1.37,4.85,50.5,57.0,44.0,225.0,51.7
USW00023234,1980-02,1.36,7.62,54.4,61.3,47.5,180.0,54.1
USW00023234,1980-03,0.98,2.65,53.0,61.8,44.2,315.0,52.8
USW00023234,1980-04,0.55,0.91,55.8,64.7,47.0,270.0,36.7
USW00023234,1980-05,0.2,0.24,56.2,64.1,48.5,270.0,52.8
USW00023234,1980-06,0.03,0.03,59.9,68.3,51.5,270.0,43.6
USW00023234,1980-07,0.09,0.1,63.0,71.9,54.1,270.0,34.4
USW00023234,1980-08,0.0,0.0,61.5,69.8,53.2,270.0,32.2
USW00023234,1980-09,0.0,0.0,63.2,72.7,53.7,270.0,41.4
USW00023234,1980-10,0.04,0.1,61.1,71.9,50.4,270.0,35.6
USW00023234,1980-11,0.09,0.12,55.6,65.0,46.2,270.0,26.4
USW00023234,1980-12,1.17,1.73,50.7,58.7,42.7,180.0,54.1
USW00023234,1981-01,1.65,5.92,51.0,57.4,44.7,180.0,44.7
USW00023234,1981-02,0.66,2.2,54.0,61.2,46.8,360.0,38.0
USW00023234,1981-03,0.7,3.6,53.2,60.0,46.4,270.0,43.6
USW00023234,1981-04,0.11,0.24,56.1,65.4,46.8,270.0,47.2
USW00023234,1981-05,0.04,0.07,59.0,68.3,49.7,270.0,49.4
USW00023234,1981-06,0.0,0.0,65.0,76.5,53.5,270.0,42.5
USW00023234,1981-07,0.0,0.0,61.6,71.9,51.3,270.0,34.4
USW00023234,1981-08,0.0,0.0,62.9,71.9,54.0,270.0,42.5
USW00023234,1981-09,0.14,0.28,62.7,71.6,53.8,270.0,40.3
USW00023234,1981-10,1.07,2.35,58.5,66.8,50.3,180.0,41.4
USW00023234,1981-11,2.12,4.9,56.3,62.0,50.6,180.0,63.3
USW00023234,1981-12,1.98,3.92,52.2,56.8,47.7,180.0,44.7
USW00023234,1982-01,5.59,8.81,45.1,51.8,38.3,180.0,43.6
USW00023234,1982-02,1.94,2.82,51.7,58.9,44.5,180.0,38.0
USW00023234,1982-03,1.67,7.63,51.3,57.8,44.7,180.0,56.4
USW00023234,1982-04,1.54,3.25,54.6,62.5,46.8,180.0,60.8
USW00023234,1982-05,0.0,0.0,57.4,66.5,48.2,270.0,51.7
USW00023234,1982-06,0.06,0.06,59.7,66.3,53.1,270.0,42.5
USW00023234,1982-07,0.0,0.0,61.7,69.9,53.5,315.0,39.1
USW00023234,1982-08,0.0,0.0,63.3,72.2,54.4,278.6891643830138,32.29707632292199
USW00023234,1982-09,0.31,0.96,64.0,73.4,54.6,242.37832876602752,39.46251576368273
USW00023234,1982-10,1.24,1.96,61.0,70.1,51.9,225.0,46.1
USW00023234,1982-11,2.26,5.35,52.3,58.8,45.7,270.0,67.8
USW00023234,1982-12,1.67,3.99,48.9,55.0,42.7,270.0,63.3
USW00023234,1983-01,1.55,6.83,47.9,54.0,41.8,180.0,51.7
USW00023234,1983-02,1.13,6.63,53.4,58.8,47.9,180.0,54.1
USW00023234,1983-03,0.94,8.5,54.1,59.6,48.6,180.0,39.1
USW00023234,1983-04,0.71,3.11,54.7,61.2,48.2,180.0,39.1
USW00023234,1983-05,0.24,0.32,57.7,65.1,50.4,270.0,51.7
USW00023234,1983-06,0.0,0.0,61.5,70.5,52.6,270.0,50.6
USW00023234,1983-07,0.01,0.01,65.0,75.0,55.0,315.0,42.5
USW00023234,1983-08,0.0,0.0,66.8,76.1,57.6,310.7473814675465,29.989324914675606
USW00023234,1983-09,0.56,0.57,68.2,78.8,57.7,270.0,34.4
USW00023234,1983-10,0.09,0.1,64.4,73.9,54.8,270.0,46.1
USW00023234,1983-11,1.33,6.03,55.5,61.9,49.0,180.0,49.4
USW00023234,1983-12,2.0,6.24,53.3,58.0,48.7,270.0,67.8
USW00023234,1984-01,0.3,0.46,51.3,58.2,44.3,360.0,40.3
USW00023234,1984-02,0.57,1.47,52.9,60.6,45.1,315.0,40.3
USW00023234,1984-03,0.52,1.36,57.0,65.8,48.2,315.0,50.6
USW00023234,1984-04,0.42,0.68,56.0,65.2,46.7,315.0,54.1
USW00023234,1984-05,0.0,0.0,61.8,72.8,50.8,315.0,57.5
USW00023234,1984-06,0.03,0.03,61.2,71.4,51.1,270.0,50.6
USW00023234,1984-07,0.0,0.0,65.6,76.2,55.0,270.0,38.0
USW00023234,1984-08,0.11,0.11,64.4,74.1,54.6,315.0,39.1
USW00023234,1984-09,0.05,0.05,69.7,83.1,56.4,270.0,40.3
USW00023234,1984-10,1.01,1.96,60.3,68.9,51.8,270.0,51.7
USW00023234,1984-11,1.76,6.11,53.8,60.4,47.2,180.0,59.7
USW00023234,1984-12,0.5,1.89,47.7,53.8,41.6,315.0,42.5
USW00023234,1985-01,0.47,0.74,46.4,53.0,39.7,360.0,34.4
USW00023234,1985-02,1.52,2.35,51.6,60.9,42.2,225.0,50.6
USW00023234,1985-03,1.05,3.31,51.3,59.4,43.2,315.0,51.7
USW00023234,1985-04,0.11,0.12,59.0,68.8,49.1,315.0,42.5
USW00023234,1985-05,0.04,0.05,58.6,67.2,49.9,225.0,43.6
USW00023234,1985-06,0.24,0.29,65.2,76.3,54.1,270.0,42.5
USW00023234,1985-07,0.03,0.03,64.8,74.6,55.0,270.0,42.5
USW00023234,1985-08,0.01,0.02,64.0,72.8,55.1,270.0,36.7
USW00023234,1985-09,0.17,0.18,63.1,71.5,54.8,270.0,39.1
USW00023234,1985-10,0.59,0.69,60.7,70.0,51.3,270.0,43.6
USW00023234,1985-11,1.47,3.19,52.0,59.2,44.8,270.0,55.3
USW00023234,1985-12,0.55,1.61,47.1,53.4,40.9,180.0,55.3
USW00023234,1986-01,1.01,4.04,53.7,59.6,47.8,180.0,46.1
USW00023234,1986-02,1.83,8.1,56.3,62.7,49.9,180.0,68.9
USW00023234,1986-03,1.8,5.84,57.1,64.6,49.6,180.0,58.6
USW00023234,1986-04,0.13,0.39,56.1,64.4,47.9,270.0,48.3
USW00023234,1986-05,0.13,0.15,58.6,67.9,49.4,270.0,47.2
USW00023234,1986-06,0.0,0.0,62.5,70.9,54.1,270.0,40.3
USW00023234,1986-07,0.01,0.01,62.4,71.8,52.9,270.0,46.1
USW00023234,1986-08,0.0,0.0,61.1,69.1,53.2,270.0,33.3
USW00023234,1986-09,0.18,0.47,62.9,71.4,54.4,270.0,41.4
USW00023234,1986-10,0.02,0.02,61.4,70.6,52.1,315.0,35.6
USW00023234,1986-11,0.02,0.06,57.1,66.8,47.4,315.0,41.4
USW00023234,1986-12,0.43,1.66,50.3,57.1,43.5,180.0,42.5
USW00023234,1987-01,1.26,2.8,49.4,55.8,42.8,360.0,43.6
USW00023234,1987-02,1.65,3.52,53.3,60.8,45.8,315.0,52.8
USW00023234,1987-03,0.58,1.98,54.8,62.5,47.2,180.0,47.2
USW00023234,1987-04,0.06,0.16,59.2,69.1,49.3,270.0,42.5
USW00023234,1987-05,0.04,0.06,61.5,70.0,53.1,270.0,44.7
USW00023234,1987-06,0.0,0.0,62.4,71.0,53.8,270.0,40.3
USW00023234,1987-07,0.0,0.0,63.0,70.5,55.6,270.0,51.7
USW00023234,1987-08,0.0,0.0,65.0,73.8,56.3,270.0,32.2
USW00023234,1987-09,0.0,0.0,63.9,72.3,55.6,315.0,38.0
USW00023234,1987-10,0.65,0.93,63.9,72.7,55.1,315.0,30.0
USW00023234,1987-11,0.54,1.64,56.9,63.9,50.0,315.0,39.1
USW00023234,1987-12,1.14,4.52,50.4,55.8,45.1,180.0,52.8
USW00023234,1988-01,0.93,3.92,50.5,57.0,44.1,180.0,41.4
USW00023234,1988-02,0.25,0.38,54.5,64.1,44.9,270.0,39.1
USW00023234,1988-03,0.05,0.05,56.5,66.4,46.5,315.0,49.4
USW00023234,1988-04,1.25,2.02,58.1,66.7,49.5,315.0,52.8
USW00023234,1988-05,0.1,0.29,59.4,68.2,50.7,270.0,47.2
USW00023234,1988-06,0.6,0.6,62.4,71.5,53.4,270.0,47.2
USW00023234,1988-07,0.0,0.0,64.8,74.4,55.2,270.0,44.7
USW00023234,1988-08,0.0,0.0,64.9,73.6,56.2,270.0,34.4
USW00023234,1988-09,0.03,0.03,63.1,73.6,52.6,270.0,42.5
USW00023234,1988-10,0.35,0.42,61.4,69.9,52.9,315.0,34.4
USW00023234,1988-11,0.86,2.32,56.5,63.3,49.7,270.0,47.2
USW00023234,1988-12,1.06,3.65,50.4,58.3,42.5,360.0,64.4
USW00023234,1989-01,0.51,1.25,48.3,55.9,40.7,315.0,47.2
USW00023234,1989-02,0.75,1.28,48.4,55.5,41.3,270.0,39.1
USW00023234,1989-03,0.75,4.01,54.9,61.2,48.6,180.0,52.8
USW00023234,1989-04,0.29,0.78,60.7,70.5,51.0,270.0,38.0
USW00023234,1989-05,0.04,0.04,59.8,68.9,50.7,270.0,50.6
USW00023234,1989-06,0.01,0.01,62.7,71.3,54.1,225.0,40.3
USW00023234,1989-07,0.0,0.0,62.8,72.3,53.3,270.0,47.2
USW00023234,1989-08,0.0,0.0,63.9,73.2,54.8,270.0,34.4
USW00023234,1989-09,0.88,1.24,61.4,69.8,53.1,315.0,30.0
USW00023234,1989-10,1.16,1.4,60.8,69.8,51.8,180.0,57.5
USW00023234,1989-11,1.27,1.34,56.4,65.4,47.4,180.0,38.0
USW00023234,1989-12,0.01,0.01,50.1,57.9,42.2,315.0,36.7
USW00023234,1990-01,0.95,3.06,49.9,56.8,42.9,180.0,35.6
USW00023234,1990-02,1.33,2.28,49.2,56.1,42.2,225.0,65.5
USW00023234,1990-03,0.34,0.79,53.3,60.2,46.3,315.0,34.4
USW00023234,1990-04,0.14,0.2,58.5,66.6,50.3,315.0,51.7
USW00023234,1990-05,0.92,1.55,59.0,66.6,51.4,270.0,42.5
